fixture_id,match,kickoff_utc,gameweek,home_team,away_team,derby,derby_name,home_position_pre,away_position_pre,home_points_pre,away_points_pre,home_gd_pre,away_gd_pre,home_goals_pre,away_goals_pre,home_goals_final,away_goals_final,row_type,row_type_priority,minute_sort,minute,extra_minute,minute_label,participant_id,participant_name,participant_location,player_id,player_name,related_player_id,related_player_name,event_category,event_type_name,event_type_code,info,addition,period_label,time_added_minutes,first_half_added_minutes,second_half_added_minutes,whistle_type,whistle_utc,pressure_value,row_sequence_in_match,row_sequence_global
16924598,Fulham vs Arsenal,2020-09-12 11:30:00+00:00,6,Fulham,Arsenal,0,,,,,,,,,,0,3,event,4,87.0,87.0,,87,19.0,Arsenal,away,539961.0,E. Nketiah,95334.0,Alexandre Lacazette,substitution,Substitution,substitution,,,,,0.0,,,,,17,842
16924598,Fulham vs Arsenal,2020-09-12 11:30:00+00:00,6,Fulham,Arsenal,0,,,,,,,,,,0,3,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-12 13:15:00+00:00,,18,843
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,844
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,845
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,4.0,4.0,,4,8.0,Liverpool,home,4125.0,Mohamed Salah,,,penalty,Penalty,penalty,,1st Goal,,,0.0,,,,,3,846
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,12.0,12.0,,12,71.0,Leeds United,away,262274.0,Jack Harrison,3354.0,Kalvin Phillips,goal,Goal,goal,,2nd Goal,,,0.0,,,,,4,847
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,20.0,20.0,,20,8.0,Liverpool,home,1743.0,Virgil van Dijk ,1078.0,Andrew Robertson,goal,Goal,goal,,3rd Goal,,,0.0,,,,,5,848
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,30.0,30.0,,30,71.0,Leeds United,away,1175.0,P. Bamford,,,goal,Goal,goal,,4th Goal,,,0.0,,,,,6,849
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,33.0,33.0,,33,8.0,Liverpool,home,4125.0,Mohamed Salah,,,goal,Goal,goal,,5th Goal,,,0.0,,,,,7,850
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,8,851
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-12 17:15:00+00:00,,9,852
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,59.0,59.0,,59,8.0,Liverpool,home,96099.0,Fabinho,32640.0,Naby Keïta,substitution,Substitution,substitution,,,,,0.0,,,,,10,853
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,62.0,62.0,,62,71.0,Leeds United,away,4527.0,Tyler Roberts,1267.0,Pablo Hernández,substitution,Substitution,substitution,,,,,0.0,,,,,11,854
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,62.0,62.0,,62,71.0,Leeds United,away,793.0,Rodrigo,1175.0,P. Bamford,substitution,Substitution,substitution,,,,,0.0,,,,,12,855
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,66.0,66.0,,66,8.0,Liverpool,home,4545513.0,C. Jones,323.0,Jordan Henderson,substitution,Substitution,substitution,,,,,0.0,,,,,13,856
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,66.0,66.0,,66,71.0,Leeds United,away,25063.0,M. Klich,6563.0,Hélder Costa,goal,Goal,goal,,6th Goal,,,0.0,,,,,14,857
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,76.0,76.0,,76,8.0,Liverpool,home,1461.0,Roberto Firmino,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,15,858
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,81.0,81.0,,81,71.0,Leeds United,away,20694519.0,Jamie Shackleton,25063.0,M. Klich,substitution,Substitution,substitution,,,,,0.0,,,,,16,859
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,88.0,88.0,,88,8.0,Liverpool,home,4125.0,Mohamed Salah,,,penalty,Penalty,penalty,,7th Goal,,,0.0,,,,,17,860
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,event,4,89.0,89.0,,89,8.0,Liverpool,home,1920.0,Joel Matip,1917.0,Trent Alexander-Arnold,substitution,Substitution,substitution,,,,,0.0,,,,,18,861
16924599,Liverpool vs Leeds United,2020-09-12 16:30:00+00:00,6,Liverpool,Leeds United,0,,,,,,,,,,4,3,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-12 18:15:00+00:00,,19,862
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,863
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,864
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,3,865
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-13 16:15:00+00:00,,4,866
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,46.0,46.0,,46,6.0,Tottenham Hotspur,home,1380.0,Moussa Sissoko,922.0,Dele Alli,substitution,Substitution,substitution,,,,,0.0,,,,,5,867
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,55.0,55.0,,55,13.0,Everton,away,5141.0,Dominic Calvert-Lewin,95368.0,L. Digne,goal,Goal,goal,,1st Goal,,,0.0,,,,,6,868
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,60.0,60.0,,60,6.0,Tottenham Hotspur,home,25776.0,Steven Bergwijn ,1711.0,Harry Winks,substitution,Substitution,substitution,,,,,0.0,,,,,7,869
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,68.0,68.0,,68,13.0,Everton,away,814.0,Dejan Joksimovic,159372.0,André Gomes,substitution,Substitution,substitution,,,,,0.0,,,,,8,870
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,76.0,76.0,,76,6.0,Tottenham Hotspur,home,99148.0,Tanguy Ndombélé,3884.0,Matt Doherty,substitution,Substitution,substitution,,,,,0.0,,,,,9,871
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,85.0,85.0,,85,6.0,Tottenham Hotspur,home,1744.0,Pierre-Emile Höjbjerg ,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,10,872
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,89.0,89.0,,89,13.0,Everton,away,133769.0,Moise Kean,5141.0,Dominic Calvert-Lewin,substitution,Substitution,substitution,,,,,0.0,,,,,11,873
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-13 17:15:00+00:00,,12,874
16924600,Tottenham Hotspur vs Everton,2020-09-13 15:30:00+00:00,6,Tottenham Hotspur,Everton,0,,,,,,,,,,0,1,event,4,92.0,90.0,2.0,90+2,13.0,Everton,away,1706.0,Tom Davies,96091.0,J. Rodríguez,substitution,Substitution,substitution,,,,,0.0,,,,,13,875
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,876
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,877
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,16.0,16.0,,16,42.0,Leicester City,away,12514.0,J. Justin,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,3,878
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,4,879
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-13 13:45:00+00:00,,5,880
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,56.0,56.0,,56,42.0,Leicester City,away,62337.0,Timothy Castagne,61654.0,Dennis Praet ,goal,Goal,goal,,1st Goal,,,0.0,,,,,6,881
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,60.0,60.0,,60,10.0,West Bromwich Albion,home,1076.0,H. Robson-Kanu,3530.0,Callum Robinson,substitution,Substitution,substitution,,,,,0.0,,,,,7,882
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,63.0,63.0,,63,10.0,West Bromwich Albion,home,3066.0,Semi Ajayi,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,8,883
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,67.0,67.0,,67,42.0,Leicester City,away,174.0,Marc Albrighton,1396.0,Ayoze Pérez,substitution,Substitution,substitution,,,,,0.0,,,,,9,884
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,68.0,68.0,,68,10.0,West Bromwich Albion,home,340214.0,Kyle Edwards,3306.0,R. Sawyers,substitution,Substitution,substitution,,,,,0.0,,,,,10,885
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,69.0,69.0,,69,10.0,West Bromwich Albion,home,5255.0,Rekeem Harper,4507.0,Darnell Furlong,substitution,Substitution,substitution,,,,,0.0,,,,,11,886
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,74.0,74.0,,74,42.0,Leicester City,away,1182.0,Jamie Vardy,,,penalty,Penalty,penalty,,2nd Goal,,,0.0,,,,,12,887
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,75.0,75.0,,75,42.0,Leicester City,away,6838.0,James Maddison ,61654.0,Dennis Praet ,substitution,Substitution,substitution,,,,,0.0,,,,,13,888
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,event,4,84.0,84.0,,84,42.0,Leicester City,away,1182.0,Jamie Vardy,,,penalty,Penalty,penalty,,3rd Goal,,,0.0,,,,,14,889
16924601,West Bromwich Albion vs Leicester City,2020-09-13 13:00:00+00:00,6,West Bromwich Albion,Leicester City,0,,,,,,,,,,0,3,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-13 14:45:00+00:00,,15,890
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,891
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,892
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,13.0,13.0,,13,20.0,Newcastle United,away,2954.0,Isaac Hayden,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,3,893
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,4,894
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-12 19:45:00+00:00,,5,895
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,54.0,54.0,,54,1.0,West Ham United,home,4371.0,Ryan Fredericks,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,6,896
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,56.0,56.0,,56,20.0,Newcastle United,away,1065.0,Callum Wilson,2361.0,Jeff Hendrick,goal,Goal,goal,,1st Goal,,,0.0,,,,,7,897
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,67.0,67.0,,67,1.0,West Ham United,home,204697.0,Andriy Yarmolenko,156.0,Mark Noble,substitution,Substitution,substitution,,,,,0.0,,,,,8,898
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,67.0,67.0,,67,1.0,West Ham United,home,25499.0,Sébastien Haller ,186815.0,Pablo Fornals,substitution,Substitution,substitution,,,,,0.0,,,,,9,899
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,68.0,68.0,,68,20.0,Newcastle United,away,1352.0,Javier Manquillo,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,10,900
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,70.0,70.0,,70,1.0,West Ham United,home,204697.0,Andriy Yarmolenko,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,11,901
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,75.0,75.0,,75,20.0,Newcastle United,away,33645.0,Joelinton,32508.0,Allan Saint-Maximin ,substitution,Substitution,substitution,,,,,0.0,,,,,12,902
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,85.0,85.0,,85,20.0,Newcastle United,away,257663.0,M. Almirón,1065.0,Callum Wilson,substitution,Substitution,substitution,,,,,0.0,,,,,13,903
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,87.0,87.0,,87,20.0,Newcastle United,away,2361.0,Jeff Hendrick,257663.0,M. Almirón,goal,Goal,goal,,2nd Goal,,,0.0,,,,,14,904
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,88.0,88.0,,88,20.0,Newcastle United,away,173737.0,Sean Longstaff,746.0,Andy Carroll,substitution,Substitution,substitution,,,,,0.0,,,,,15,905
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,event,4,89.0,89.0,,89,1.0,West Ham United,home,129454.0,Felipe Anderson,1592.0,Jarrod Bowen,substitution,Substitution,substitution,,,,,0.0,,,,,16,906
16924602,West Ham United vs Newcastle United,2020-09-12 19:00:00+00:00,6,West Ham United,Newcastle United,0,,,,,,,,,,0,2,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-12 20:45:00+00:00,,17,907
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,908
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,909
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,23.0,23.0,,23,18.0,Chelsea,away,129511.0,Jorginho,,,penalty,Penalty,penalty,,1st Goal,,,0.0,,,,,3,910
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,4,911
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,45.0,45.0,,45,78.0,Brighton & Hove Albion,home,1494381.0,A. Connolly,1149.0,Adam Lallana,substitution,Substitution,substitution,,,,,0.0,,,,,5,912
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-14 20:00:00+00:00,,6,913
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,54.0,54.0,,54,78.0,Brighton & Hove Albion,home,61780.0,Leandro Trossard,9308200.0,Tariq Lamptey,goal,Goal,goal,,2nd Goal,,,0.0,,,,,7,914
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,56.0,56.0,,56,18.0,Chelsea,away,581220.0,Reece James ,129511.0,Jorginho,goal,Goal,goal,,3rd Goal,,,0.0,,,,,8,915
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,61.0,61.0,,61,18.0,Chelsea,away,968.0,Ross Barkley,1953.0,Ruben Loftus-Cheek ,substitution,Substitution,substitution,,,,,0.0,,,,,9,916
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,66.0,66.0,,66,18.0,Chelsea,away,1316.0,Kurt Zouma,581220.0,Reece James ,goal,Goal,goal,,4th Goal,,,0.0,,,,,10,917
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,79.0,79.0,,79,78.0,Brighton & Hove Albion,home,31504.0,Pascal Groß,3259.0,Ben White,substitution,Substitution,substitution,,,,,0.0,,,,,11,918
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,79.0,79.0,,79,78.0,Brighton & Hove Albion,home,25147.0,Alireza Jahanbakhsh,14069.0,Steven Alzate,substitution,Substitution,substitution,,,,,0.0,,,,,12,919
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,80.0,80.0,,80,18.0,Chelsea,away,2875858.0,Callum Hudson-Odoi,32612.0,Kai Havertz,substitution,Substitution,substitution,,,,,0.0,,,,,13,920
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,81.0,81.0,,81,78.0,Brighton & Hove Albion,home,9308200.0,Tariq Lamptey,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,14,921
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,event,4,85.0,85.0,,85,18.0,Chelsea,away,1330.0,César Azpilicueta,129511.0,Jorginho,substitution,Substitution,substitution,,,,,0.0,,,,,15,922
16924603,Brighton & Hove Albion vs Chelsea,2020-09-14 19:15:00+00:00,6,Brighton & Hove Albion,Chelsea,0,,,,,,,,,,1,3,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-14 21:00:00+00:00,,16,923
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,924
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,925
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,3.0,3.0,,3,29.0,Wolverhampton Wanderers,away,160217.0,Raúl Jiménez,160834.0,Daniel Podence,goal,Goal,goal,,1st Goal,,,0.0,,,,,3,926
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,6.0,6.0,,6,29.0,Wolverhampton Wanderers,away,7144.0,Romain Saïss,496775.0,Pedro Neto,goal,Goal,goal,,2nd Goal,,,0.0,,,,,4,927
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,33.0,33.0,,33,21.0,Sheffield United,home,3305.0,John Egan,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,5,928
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,39.0,39.0,,39,21.0,Sheffield United,home,4746.0,Oliver McBurnie,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,6,929
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,7,930
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-14 17:45:00+00:00,,8,931
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,68.0,68.0,,68,29.0,Wolverhampton Wanderers,away,84448.0,Oskar Buur,496775.0,Pedro Neto,substitution,Substitution,substitution,,,,,0.0,,,,,9,932
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,71.0,71.0,,71,21.0,Sheffield United,home,2191.0,David McGoldrick,506.0,Chris Basham,substitution,Substitution,substitution,,,,,0.0,,,,,10,933
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,76.0,76.0,,76,21.0,Sheffield United,home,64193.0,Sander Berge,2321.0,Oliver Norwood,substitution,Substitution,substitution,,,,,0.0,,,,,11,934
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,76.0,76.0,,76,29.0,Wolverhampton Wanderers,away,159699.0,Rúben Neves,160834.0,Daniel Podence,substitution,Substitution,substitution,,,,,0.0,,,,,12,935
16924604,Sheffield United vs Wolverhampton Wanderers,2020-09-14 17:00:00+00:00,6,Sheffield United,Wolverhampton Wanderers,0,,,,,,,,,,0,2,event,4,86.0,86.0,,86,29.0,Wolverhampton Wanderers,away,4545430.0,Vitinha,96102.0,João Moutinho,substitution,Substitution,substitution,,,,,0.0,,,,,13,936
