fixture_id,match,kickoff_utc,gameweek,home_team,away_team,derby,row_type,effective_minute,minute,extra_minute,minute_label,event_category,event_type_name,event_type_code,participant_name,participant_location,player_name,related_player_name,info,period_label,pressure_value,is_high_intensity,home_goals_final,away_goals_final,whistle_type,whistle_utc,time_added_minutes,row_sequence_in_match
11867575,Wolverhampton Wanderers vs Everton,2020-07-12 11:00:00+00:00,2,Wolverhampton Wanderers,Everton,0,event,78.0,78.0,0.0,78,substitution,Substitution,substitution,Wolverhampton Wanderers,home,João Moutinho,Raúl Jiménez,,,0.0,False,3,0,,,,17
11867575,Wolverhampton Wanderers vs Everton,2020-07-12 11:00:00+00:00,2,Wolverhampton Wanderers,Everton,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,3,0,full_time,2020-07-12 12:45:00+00:00,,18
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,2,1,,,,1
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,2,1,,,0.0,2
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,20.0,20.0,0.0,20,goal,Goal,goal,Liverpool,away,Sadio Mané ,Andrew Robertson,,,0.0,True,2,1,,,,3
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,32.0,32.0,0.0,32,goal,Goal,goal,Arsenal,home,Alexandre Lacazette,,,,0.0,True,2,1,,,,4
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,44.0,44.0,0.0,44,goal,Goal,goal,Arsenal,home,R. Nelson,Alexandre Lacazette,,,0.0,True,2,1,,,,5
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,2,1,,,,6
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,2,1,half_time,2020-07-15 20:00:00+00:00,,7
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,46.0,46.0,0.0,46,card,Yellowcard,yellowcard,Arsenal,home,Lucas Torreira,,Foul,,0.0,False,2,1,,,,8
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,48.0,48.0,0.0,48,card,Yellowcard,yellowcard,Liverpool,away,Trent Alexander-Arnold,,Foul,,0.0,False,2,1,,,,9
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,57.0,57.0,0.0,57,substitution,Substitution,substitution,Arsenal,home,Dani Ceballos,Lucas Torreira,,,0.0,False,2,1,,,,10
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,57.0,57.0,0.0,57,substitution,Substitution,substitution,Arsenal,home,Joe Willock,Alexandre Lacazette,,,0.0,False,2,1,,,,11
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,58.0,58.0,0.0,58,substitution,Substitution,substitution,Arsenal,home,Pierre-Emerick Aubameyang,R. Nelson,,,0.0,False,2,1,,,,12
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,61.0,61.0,0.0,61,substitution,Substitution,substitution,Liverpool,away,Naby Keïta,Alex Oxlade-Chamberlain,,,0.0,False,2,1,,,,13
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,61.0,61.0,0.0,61,substitution,Substitution,substitution,Liverpool,away,Takumi Minamino,Roberto Firmino,,,0.0,False,2,1,,,,14
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,76.0,76.0,0.0,76,substitution,Substitution,substitution,Arsenal,home,A. Maitland-Niles,Cédric Soares,,,0.0,False,2,1,,,,15
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,81.0,81.0,0.0,81,card,Yellowcard,yellowcard,Arsenal,home,Granit Xhaka,,Foul,,0.0,False,2,1,,,,16
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,83.0,83.0,0.0,83,substitution,Substitution,substitution,Liverpool,away,Xherdan Shaqiri,Georginio Wijnaldum ,,,0.0,False,2,1,,,,17
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,83.0,83.0,0.0,83,substitution,Substitution,substitution,Liverpool,away,Divock Origi ,Mohamed Salah,,,0.0,False,2,1,,,,18
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,85.0,85.0,0.0,85,substitution,Substitution,substitution,Arsenal,home,Sead Kolasinac,Bukayo Saka,,,0.0,False,2,1,,,,19
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,2,1,full_time,2020-07-15 21:00:00+00:00,,20
11867576,Arsenal vs Liverpool,2020-07-15 19:15:00+00:00,3,Arsenal,Liverpool,0,event,91.0,90.0,1.0,90+1,card,Yellowcard,yellowcard,Arsenal,home,Dani Ceballos,,Foul,,0.0,False,2,1,,,,21
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,1,1,,,,1
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,1,1,,,0.0,2
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,30.0,30.0,0.0,30,substitution,Substitution,substitution,Burnley,home,Jóhann Berg Gudmundsson,Charlie Taylor,,,0.0,False,1,1,,,,3
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,1,1,,,,4
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,1,1,half_time,2020-07-15 17:45:00+00:00,,5
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,51.0,51.0,0.0,51,substitution,Substitution,substitution,Burnley,home,M. Vydra,Jay Rodríguez,,,0.0,False,1,1,,,,6
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,70.0,70.0,0.0,70,substitution,Substitution,substitution,Wolverhampton Wanderers,away,Matt Doherty,Daniel Podence,,,0.0,False,1,1,,,,7
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,76.0,76.0,0.0,76,goal,Goal,goal,Wolverhampton Wanderers,away,Raúl Jiménez,,,,0.0,True,1,1,,,,8
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,78.0,78.0,0.0,78,substitution,Substitution,substitution,Wolverhampton Wanderers,away,Pedro Neto,Diogo Jota ,,,0.0,False,1,1,,,,9
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,84.0,84.0,0.0,84,substitution,Substitution,substitution,Wolverhampton Wanderers,away,Jonny Castro,Rúben Vinagre,,,0.0,False,1,1,,,,10
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,84.0,84.0,0.0,84,substitution,Substitution,substitution,Wolverhampton Wanderers,away,Leander Dendoncker,Raúl Jiménez,,,0.0,False,1,1,,,,11
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,85.0,85.0,0.0,85,substitution,Substitution,substitution,Burnley,home,Robbie Brady,Josh Brownhill ,,,0.0,False,1,1,,,,12
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,1,1,full_time,2020-07-15 18:45:00+00:00,,13
11867577,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,3,Burnley,Wolverhampton Wanderers,0,event,96.0,90.0,6.0,90+6,penalty,Penalty,penalty,Burnley,home,C. Wood,,,,0.0,True,1,1,,,,14
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,1,0,,,,1
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,1,0,,,0.0,2
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,1,0,,,,3
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,1,0,half_time,2020-07-14 20:00:00+00:00,,4
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,48.0,45.0,3.0,45+3,goal,Goal,goal,Chelsea,home,Olivier Giroud,Christian Pulisic ,,,0.0,True,1,0,,,,5
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,58.0,58.0,0.0,58,card,Yellowcard,yellowcard,Norwich City,away,Todd Cantwell,,Foul,,0.0,False,1,0,,,,6
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,60.0,60.0,0.0,60,card,Yellowcard,yellowcard,Chelsea,home,Kurt Zouma,,Foul,,0.0,False,1,0,,,,7
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,62.0,62.0,0.0,62,card,Yellowcard,yellowcard,Chelsea,home,Mateo Kovacic,,Foul,,0.0,False,1,0,,,,8
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,67.0,67.0,0.0,67,substitution,Substitution,substitution,Chelsea,home,Ross Barkley,Ruben Loftus-Cheek ,,,0.0,False,1,0,,,,9
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,71.0,71.0,0.0,71,substitution,Substitution,substitution,Norwich City,away,E. Buendía,Todd Cantwell,,,0.0,False,1,0,,,,10
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,79.0,79.0,0.0,79,substitution,Substitution,substitution,Norwich City,away,M. Stiepermann,Alexander Tettey,,,0.0,False,1,0,,,,11
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,79.0,79.0,0.0,79,substitution,Substitution,substitution,Norwich City,away,A. Idah,Josip Drmic,,,0.0,False,1,0,,,,12
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,79.0,79.0,0.0,79,substitution,Substitution,substitution,Norwich City,away,Teemu Pukki,Onel Hernández,,,0.0,False,1,0,,,,13
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,80.0,80.0,0.0,80,substitution,Substitution,substitution,Chelsea,home,Reece James ,Marcos Alonso,,,0.0,False,1,0,,,,14
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,81.0,81.0,0.0,81,substitution,Substitution,substitution,Chelsea,home,Callum Hudson-Odoi,Christian Pulisic ,,,0.0,False,1,0,,,,15
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,86.0,86.0,0.0,86,substitution,Substitution,substitution,Chelsea,home,Tammy Abraham,Olivier Giroud,,,0.0,False,1,0,,,,16
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,88.0,88.0,0.0,88,card,Yellowcard,yellowcard,Norwich City,away,E. Buendía,,Foul,,0.0,False,1,0,,,,17
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,event,89.0,89.0,0.0,89,substitution,Substitution,substitution,Norwich City,away,Josh Martin,Lukas Rupp,,,0.0,False,1,0,,,,18
11867578,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,3,Chelsea,Norwich City,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,1,0,full_time,2020-07-14 21:00:00+00:00,,19
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,0,2,,,,1
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,0,2,,,0.0,2
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,36.0,36.0,0.0,36,card,Yellowcard,yellowcard,Manchester United,away,Aaron Wan-Bissaka,,Foul,,0.0,False,0,2,,,,3
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,0,2,,,,4
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,0,2,half_time,2020-07-16 20:00:00+00:00,,5
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,46.0,45.0,1.0,45+1,goal,Goal,goal,Manchester United,away,Marcus Rashford,Bruno Fernandes,,,0.0,True,0,2,,,,6
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,62.0,62.0,0.0,62,substitution,Substitution,substitution,Manchester United,away,Jesse Lingard,Mason Greenwood ,,,0.0,False,0,2,,,,7
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,63.0,63.0,0.0,63,substitution,Substitution,substitution,Manchester United,away,Nemanja Matić,Scott McTominay,,,0.0,False,0,2,,,,8
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,65.0,65.0,0.0,65,card,Yellowcard,yellowcard,Manchester United,away,Harry Maguire,,Foul,,0.0,False,0,2,,,,9
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,72.0,72.0,0.0,72,substitution,Substitution,substitution,Crystal Palace,home,Jeffrey Schlupp,James McArthur,,,0.0,False,0,2,,,,10
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,78.0,78.0,0.0,78,goal,Goal,goal,Manchester United,away,Anthony Martial,Marcus Rashford,,,0.0,True,0,2,,,,11
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,83.0,83.0,0.0,83,substitution,Substitution,substitution,Crystal Palace,home,J. Riedewald,James McCarthy,,,0.0,False,0,2,,,,12
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,84.0,84.0,0.0,84,substitution,Substitution,substitution,Crystal Palace,home,T. Mitchell,Patrick van Aanholt,,,0.0,False,0,2,,,,13
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,0,2,full_time,2020-07-16 21:00:00+00:00,,14
11867579,Crystal Palace vs Manchester United,2020-07-16 19:15:00+00:00,3,Crystal Palace,Manchester United,0,event,93.0,90.0,3.0,90+3,card,Yellowcard,yellowcard,Crystal Palace,home,Luka Milivojevic,,Foul,,0.0,False,0,2,,,,15
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,1,1,,,,1
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,1,1,,,0.0,2
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,16.0,16.0,0.0,16,substitution,Substitution,substitution,Everton,home,Jarrad Branthwaite,Mason Holgate,,,0.0,False,1,1,,,,3
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,1,1,,,,4
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,1,1,half_time,2020-07-16 17:45:00+00:00,,5
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,56.0,56.0,0.0,56,card,Yellowcard,yellowcard,Everton,home,L. Digne,,Foul,,0.0,False,1,1,,,,6
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,61.0,61.0,0.0,61,card,Yellowcard,yellowcard,Everton,home,Richarlison,,Foul,,0.0,False,1,1,,,,7
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,62.0,62.0,0.0,62,substitution,Substitution,substitution,Everton,home,A. Gordon,Bernard,,,0.0,False,1,1,,,,8
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,62.0,62.0,0.0,62,substitution,Substitution,substitution,Everton,home,T. Walcott,Alex Iwobi,,,0.0,False,1,1,,,,9
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,64.0,64.0,0.0,64,substitution,Substitution,substitution,Aston Villa,away,Keinan Davis,Ally Samatta,,,0.0,False,1,1,,,,10
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,64.0,64.0,0.0,64,substitution,Substitution,substitution,Aston Villa,away,Anwar El Ghazi,Mahmoud Trezeguet,,,0.0,False,1,1,,,,11
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,70.0,70.0,0.0,70,card,Yellowcard,yellowcard,Aston Villa,away,Ahmed El-Mohamady,,Foul,,0.0,False,1,1,,,,12
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,72.0,72.0,0.0,72,goal,Goal,goal,Aston Villa,away,E. Konsa,Conor Hourihane,,,0.0,True,1,1,,,,13
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,73.0,73.0,0.0,73,substitution,Substitution,substitution,Everton,home,Dejan Joksimovic,Tom Davies,,,0.0,False,1,1,,,,14
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,74.0,74.0,0.0,74,substitution,Substitution,substitution,Everton,home,Moise Kean,Richarlison,,,0.0,False,1,1,,,,15
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,event,87.0,87.0,0.0,87,goal,Goal,goal,Everton,home,T. Walcott,André Gomes,,,0.0,True,1,1,,,,16
11867580,Everton vs Aston Villa,2020-07-16 17:00:00+00:00,3,Everton,Aston Villa,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,1,1,full_time,2020-07-16 18:45:00+00:00,,17
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,2,0,,,,1
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,2,0,,,0.0,2
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,29.0,29.0,0.0,29,goal,Goal,goal,Leicester City,home,Ayoze Pérez,L. Thomas,,,0.0,True,2,0,,,,3
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,2,0,,,,4
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,2,0,half_time,2020-07-16 17:45:00+00:00,,5
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,46.0,46.0,0.0,46,substitution,Substitution,substitution,Sheffield United,away,John Fleck,Ben Osborn,,,0.0,False,2,0,,,,6
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,46.0,46.0,0.0,46,substitution,Substitution,substitution,Sheffield United,away,Lys Mousset,David McGoldrick,,,0.0,False,2,0,,,,7
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,46.0,46.0,0.0,46,substitution,Substitution,substitution,Sheffield United,away,John Lundstram,Sander Berge,,,0.0,False,2,0,,,,8
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,59.0,59.0,0.0,59,substitution,Substitution,substitution,Sheffield United,away,Billy Sharp,Chris Basham,,,0.0,False,2,0,,,,9
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,71.0,71.0,0.0,71,substitution,Substitution,substitution,Leicester City,home,Hamza Choudhury,Ayoze Pérez,,,0.0,False,2,0,,,,10
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,75.0,75.0,0.0,75,card,Yellowcard,yellowcard,Leicester City,home,Jonny Evans ,,Foul,,0.0,False,2,0,,,,11
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,76.0,76.0,0.0,76,substitution,Substitution,substitution,Leicester City,home,Demarai Gray,Harvey Barnes,,,0.0,False,2,0,,,,12
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,79.0,79.0,0.0,79,goal,Goal,goal,Leicester City,home,Demarai Gray,Jamie Vardy,,,0.0,True,2,0,,,,13
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,80.0,80.0,0.0,80,card,Yellowcard,yellowcard,Sheffield United,away,John Egan,,Foul,,0.0,False,2,0,,,,14
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,whistle,90.0,90.0,0.0,,,,,,,,,,,0.0,False,2,0,full_time,2020-07-16 18:45:00+00:00,,15
11867581,Leicester City vs Sheffield United,2020-07-16 17:00:00+00:00,3,Leicester City,Sheffield United,0,event,93.0,90.0,3.0,90+3,card,Yellowcard,yellowcard,Sheffield United,away,John Fleck,,Foul,,0.0,False,2,0,,,,16
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,pre_match,0.0,,0.0,,,,,,,,,,,0.0,False,2,1,,,,1
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,period,0.0,0.0,0.0,,period,period,,,,,,,1st_half,0.0,False,2,1,,,0.0,2
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,6.0,6.0,0.0,6,goal,Goal,goal,Manchester City,home,David Silva,,,,0.0,True,2,1,,,,3
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,17.0,17.0,0.0,17,card,Yellowcard,yellowcard,AFC Bournemouth,away,Lloyd Kelly,,Foul,,0.0,False,2,1,,,,4
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,39.0,39.0,0.0,39,goal,Goal,goal,Manchester City,home,Gabriel Jesus ,David Silva,,,0.0,True,2,1,,,,5
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,period,45.0,45.0,0.0,,period,period,,,,,,,2nd_half,0.0,False,2,1,,,,6
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,whistle,45.0,45.0,0.0,,,,,,,,,,,0.0,False,2,1,half_time,2020-07-15 17:45:00+00:00,,7
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,46.0,46.0,0.0,46,substitution,Substitution,substitution,Manchester City,home,Raheem Sterling ,Bernardo Silva,,,0.0,False,2,1,,,,8
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,46.0,46.0,0.0,46,substitution,Substitution,substitution,Manchester City,home,Eric García,Kyle Walker,,,0.0,False,2,1,,,,9
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,68.0,68.0,0.0,68,substitution,Substitution,substitution,Manchester City,home,Rodri,Ilkay Gündogan,,,0.0,False,2,1,,,,10
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,69.0,69.0,0.0,69,substitution,Substitution,substitution,AFC Bournemouth,away,Callum Wilson,Dominic Solanke,,,0.0,False,2,1,,,,11
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,69.0,69.0,0.0,69,substitution,Substitution,substitution,AFC Bournemouth,away,David Brooks ,Junior Stanislas,,,0.0,False,2,1,,,,12
11867582,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,3,Manchester City,AFC Bournemouth,0,event,70.0,70.0,0.0,70,substitution,Substitution,substitution,AFC Bournemouth,away,Lewis Cook,Dan Gosling,,,0.0,False,2,1,,,,13
